course_id,course_title,description,category,partner,is_paid,price,duration_weeks,enrollment_count,rating,level
812,Inside Digital Higher Education: Self-Assessment Guide for Educators,Learn how to respond to the changing digital learning landscape and gain the skills needed for self-assessment in education.,Teaching,Dublin City University,False,0.0,2,,,
813,Reimaginar museos: Un nuevo futuro,Analiza el compromiso innovador del museo con las problemáticas sociales contemporáneas.,Creative Arts & Media,University of Leicester,False,0.0,6,2308.0,,Introductory level
814,Introduction to Quantum Computing,Learn the fundamentals of quantum computing and discover its real-world applications.,Business & Management,UCL (University College London),False,0.0,2,,,
815,Cumplimiento de la bioseguridad en las granjas avícolas europeas,Aprende a aplicar medidas de bioseguridad en todas las fases de la producción avícola de la mano de expertos en avicultura europea,Nature & Environment,University of Padova,False,0.0,4,,,
816,Járványvédelmi előírások az európai baromfigazdaságokban,"Európa vezető szakértőitől megtudhatja, hogyan hajtsa végre a járványvédelmi intézkedéseket a baromfitermelés egyes szakaszaiban.",Nature & Environment,University of Padova,False,0.0,4,,,
817,Una introducción a la herramienta Experiencias de Aprendizaje a través del Juego,Mejore su capacidad de observar y registrar la calidad de la experiencia de aprendizaje a través del juego de un niño o una niña.,Teaching,The LEGO Foundation,False,0.0,3,,,
818,Zgodność środków bioasekuracji na fermach drobiu w Europie,Bioasekuracja w drobiarstwie – europejscy eksperci pokażą wdrażanie środków ochronnych na wszystkich etapach produkcji.,Nature & Environment,University of Padova,False,0.0,4,,,
819,Planet Partners: Tackling the Climate Crisis Together,"Investigate the impact of climate change, the research being done to tackle it, and what you can do to take meaningful action.",Nature & Environment,University of Reading,False,0.0,2,2087.0,,
820,Health and Fitness: How to Design a Diet and Exercise Program,Improve your health and fitness as you gain the skills to create a diet and training program tailored to your needs and goals.,Healthcare & Medicine,Universiti Malaya,False,0.0,2,3711.0,,Introductory level
821,Prison Health: Vaccinations for People Working and Living in Prisons (Vaccine Trained Staff),Understand why vaccination is particularly important in prisons and how to communicate about vaccination effectively.,Healthcare & Medicine,UK Health Security Agency,False,0.0,2,,,Introductory level
822,Fundamentals of Digital Transformation and Data Analytics,Gain the technical knowledge and hands-on experience you need to start your career in digital transformation and data analytics.,Business & Management,National Tsing Hua University (NTHU),False,0.0,6,1768.0,,Introductory level
823,Prison Health: Vaccinations for People Working and Living in Prisons (Non-Vaccine Trained Staff),Understand vaccination and why it is crucial for protecting the health of people living and working in prisons.,Healthcare & Medicine,UK Health Security Agency,False,0.0,2,,,Introductory level
824,Вступ до історії гуманітарної допомоги: Introduction to Humanitarian Aid (UKR),"Ознайомтеся з історією гуманітарної допомоги та принципами й цінностями, що лежать в її основі.",Politics & Society,Deakin University,False,0.0,2,,,
825,"An Introduction to Recreational Math: Fun, Games, and Puzzles","Explore and enjoy 'recreational' math, while boosting your creative and deductive thinking skills.","Science, Engineering & Maths",Davidson Institute of Science Education at the Weizmann Institute of Science,True,39.0,3,24937.0,4.51596,Introductory level
826,Climate Solutions: Malawi,"Explore the impact of climate change, with a specific focus on the risks and challenges faced in Malawi.",Nature & Environment,The University of Edinburgh,False,0.0,5,390.0,,Introductory level
827,L’Observance de la Biosécurité en Elevages Avicoles Européens,Découvrez la mise en œuvre de mesures de biosécurité en aviculture grâce à des experts européens.,Nature & Environment,University of Padova,False,0.0,4,,,
828,Laboratory Biosafety: Introduction to Risk Assessment and Managing Biohazards,Understand how to take a risk assessment approach to recognise biohazards and manage biorisks in laboratories.,Healthcare & Medicine,Universiti Malaya,False,0.0,3,938.0,,Introductory level
829,De naleving van bioveiligheidsmaatregelen in Europese pluimveebedrijven,Leer bioveiligheidsmaatregelen toepassen in pluimveeproductie van Europese experts.,Nature & Environment,University of Padova,False,0.0,4,,,
830,Introduction to Humanitarian Aid,Discover the history of humanitarian aid and the principles and values that underpin it.,Politics & Society,Deakin University,False,0.0,2,26614.0,,Introductory level
831,‮دوره پیشرفته سنجش از راه دور باستان‌شناسی: باستان‌سنجی، باستان‌شناسی منظر و حفاظت از میراث در خاورمیانه و شمال آفریقا ‭,یاد بگیرید که تصویربرداری ماهواره‌ای چطور به شناسایی و حفاظت از محوطه‌های باستان‌شناسی‌ کمک می‌کند,History,Durham University,False,0.0,6,,,
832,Gender and Development,Does gender matter in international and community development? Find out in this free online course.,Politics & Society,Deakin University,False,0.0,2,14505.0,,Introductory level
833,‮الاِستِشعارُ عن بُعدٍ الآثاري المُتقدِّمُ: التنقيبُ في الموقع وآثار المظاهِر الطبيعية وحماية التراث في الشرق الأوسط وشمال أفريقيا ‭,‮اِكتسابُ فَهمٌ أعمق لِكيفيةِ اِستِخدام صور الأقمار الصناعية لِتحديدِ وحِماية المواقع الأثرية. ‭,History,Durham University,False,0.0,6,,,
834,"Introduction to Nursing: Bioscience, Psychology, and Sociology",Explore the diverse skills and knowledge required to be a nurse and find out where a career in nursing could take you.,Healthcare & Medicine,University of York,True,39.0,3,13886.0,4.8427,Advanced level
835,Il rispetto della biosicurezza negli allevamenti avicoli europei,Scopriamo come attuare le misure di biosicurezza in tutte le fasi della produzione avicola dai maggiori esperti del settore.,Nature & Environment,University of Padova,False,0.0,4,,,
836,Mandarin Chinese in Motion: Essay-Writing Skills,"Improve your knowledge of Mandarin Chinese grammar, vocabulary, and sentence structures to write confident and convincing essays.",Language,National Yang Ming Chiao Tung University (NYCU),False,0.0,4,,,Intermediate level
837,Advanced Research Techniques in Parasitology,Develop proficiency in advanced research methodologies to effectively design and carry out a successful research project.,Healthcare & Medicine,Universiti Malaya,False,0.0,6,599.0,,Introductory level
838,Introduction to Aviation and Big Data Applications,Learn how to harness big data applications to drive digital transformation and automation in the aviation industry.,"Science, Engineering & Maths",HKU School of Professional and Continuing Education,False,0.0,4,1506.0,,Intermediate level
839,Research Methods: A Practical Guide to Peer and Community Research,Identify how to conduct your own research and develop your own ethical research project on this practical course.,Psychology & Mental Health,King's College London,True,0.0,10,,4.82418,
840,Advancing Social Impact with Digital Technologies,"Learn how to harness digital technology to drive social impact, environmental protection, and sustainable development.","Science, Engineering & Maths",RMIT University,False,0.0,6,683.0,,Intermediate level
841,Digital Skills: Web Analytics,"Learn about the importance of web analytics, and how businesses use different techniques to assess and manage their performance.",Business & Management,Accenture,True,0.0,3,,4.73333,
842,Discover the Hidden History of York,Investigate York’s cultural and social history and the pivotal events and people that helped define a nation.,History,University of York,True,39.0,3,3293.0,3.50625,Intermediate level
843,Foundations of Science for Undergraduate Degrees,Develop the right skills for study and assessment in higher education while refreshing your core science knowledge.,"Science, Engineering & Maths",The University of Nottingham,False,0.0,5,3008.0,,Introductory level
844,Introduction to DAOs: Decentralised Autonomous Organisations,Gain the knowledge and tools to join the exciting world of DAOs as you discover DAO communities and the new digital economy.,Business & Management,RMIT University,False,0.0,4,,,Introductory level
845,Learn Mandarin: Food and Drink in Taiwan,Explore Taiwanese culinary traditions and delicacies to improve your Mandarin conversational skills and vocabulary.,Language,National Yang Ming Chiao Tung University (NYCU),False,0.0,3,,,Introductory level
846,Learn Mandarin: Shopping and Daily Life In Taiwan,Gain the essential vocabulary and Mandarin Chinese language skills to help you shop with ease in Taiwan.,Language,National Yang Ming Chiao Tung University (NYCU),False,0.0,3,,,Introductory level
847,Digital Marketing: New Trends and Technologies,Modernise your marketing strategy and stay ahead of the curve by learning about the latest digital trends and technologies.,Business & Management,Nottingham Business School,False,0.0,3,3208.0,,Introductory level
848,Learn Mandarin: How to Express Health Issues in Chinese,Gain practical language skills to help you communicate health issues in Chinese with confidence.,Language,National Yang Ming Chiao Tung University (NYCU),False,0.0,3,,,Introductory level
849,Mandarin Chinese in Motion: Your Very First Chinese Class,"Master the fundamentals of Chinese tones, pronunciation, and numbers with this crash course in Mandarin for complete beginners.",Language,National Yang Ming Chiao Tung University (NYCU),False,0.0,4,566.0,,
850,Wprowadzenie do pomocy humanitarnej: Introduction to Humanitarian Aid (POL),"Poznaj historię pomocy humanitarnej oraz zasady i wartości, które leżą u jej podstaw.",Politics & Society,Deakin University,False,0.0,2,,,
851,Introduction to FinTech and Financial Innovation,"Discover new developments in digitisation, AI, and cryptocurrency to kickstart your career in FinTech and financial innovation.",Business & Management,Nottingham Business School,False,0.0,3,1093.0,,
852,The Role of Hydrogen in the Clean Energy Transition,Understand how hydrogen can help reduce carbon emissions to become a key player in the clean energy transition.,"Science, Engineering & Maths",Deakin University,False,0.0,3,1798.0,,
853,Transforming Assessment Design: Leading Assessment and Recognition of Complex Competencies,"Explore the latest research, technology, and strategies in assessment design and recognising development of complex competencies.",Teaching,The University of Melbourne,False,0.0,7,,,
854,Inspiring Women Leaders: An Introduction to Purpose-Driven Leadership,"Explore the vital role women play in business and society, while building the confidence you need for your own leadership career.",Business & Management,Nottingham Business School,False,0.0,3,929.0,,
855,Sustainable Finance: Using the Power of Money to Change the World,Discover the role banks and finance play in the climate crisis and the steps to take to help achieve climate justice.,Nature & Environment,University of Roehampton,False,0.0,6,877.0,,Intermediate level
856,4.0 Shades of Digitalisation for the Chemical and Process Industries,Make the transition to Industry 4.0 as you learn how to streamline chemical and process engineer jobs with digital technologies.,"Science, Engineering & Maths",University of Padova,False,0.0,4,451.0,,Intermediate level
857,Best Care for People with Late-Stage Parkinson’s Disease - Part One,Discover the best care practices for people with Parkinson’s disease as you develop your skills in the field of palliative care.,Healthcare & Medicine,University of Padova,False,0.0,6,621.0,,Intermediate level
858,Introduction to Forecasting in Business,"Learn how to use forecasting for better business decisions to help with budgeting, planning and future growth.",Business & Management,Deakin University,False,0.0,1,1885.0,,
859,Best Care for People with Late-Stage Parkinson’s Disease - Part Two,Enhance your care for your patients with late-stage Parkinson’s disease as you discover advanced care planning techniques.,Healthcare & Medicine,University of Padova,False,0.0,6,,,Intermediate level
860,Railway History: The Rise of the Railway Station,Gain a unique insight into British history as you explore the heritage and uses of railway stations from the 19th century to now.,History,University of Strathclyde,True,79.0,4,1708.0,4.7,
861,Achieving Transitions to Zero Carbon Emissions and Sustainable Urban Mobility,Discover how cities can transform their urban mobility systems to become more sustainable and reach zero carbon emissions.,Nature & Environment,UCL (University College London),False,0.0,4,1969.0,,Introductory level
862,A Beginner's Guide to Writing in English for University Study,"Learn how to use English for study at university or college and develop your writing skills, vocabulary and grammar.",Language,University of Reading,True,59.0,5,382896.0,4.85976,Introductory level
863,The Secret Power of Brands,"Understand the role of brands and brand management in the modern world, and start developing your career in the sector.",Business & Management,UEA (University of East Anglia),True,79.0,6,102818.0,4.77586,Introductory level
864,Understanding Depression and Low Mood in Young People,Understand how to recognise depression and low mood in teenagers and learn how to help.,Psychology & Mental Health,University of Reading,True,79.0,5,60903.0,4.7759,
865,From Lab to Clinic: Translational Research for Rare Diseases,"Gain an overview of the issues, challenges, and opportunities in translating research into treatments for rare disease patients.",Healthcare & Medicine,Foundation for Rare Diseases,False,0.0,5,2453.0,,Introductory level
866,Understanding and Measuring the Earth’s Energy Imbalance,"Learn how greenhouse gases are pushing the Earth out of balance, and why measuring the imbalance could prove crucial.",Nature & Environment,The University of Glasgow,False,0.0,4,465.0,,Intermediate level
867,Content Design in Government: Getting Started,Discover the fundamentals of content design. Learn how to design accessible content that meets user needs.,Business & Management,Government Digital and Data,True,79.0,4,31919.0,4.58468,Introductory level
868,"Historic Landscape Archaeology: Approaches, Methods and Beneficiaries",Master tools and methods in landscape archaeology to help protect and promote historic landscapes and cultural heritage.,History,University of Padova,True,79.0,4,1440.0,4.61818,Intermediate level
869,Generative AI: Implications and Opportunities for Business,"Delve into generative AI, such a ChatGPT, to learn how to safely and effectively use this technology to benefit your business.",Business & Management,RMIT University,False,0.0,4,,,
870,International Humanitarian Law for Business,Expand your knowledge of international humanitarian law to mitigate risk and impact when operating in areas of armed conflict.,Business & Management,RMIT University,False,0.0,4,1124.0,,Intermediate level
871,Études Globales : Cultures et organisations dans les relations internationales,Savoir comment surmonter les différences culturelles et institutionnelles afin de créer un monde plus coopératif que compétitif.,Business & Management,Grenoble Ecole de Management,False,0.0,4,,,Intermediate level
872,Improving Healthcare and Medical Education with Online Escape Room Activities,Enrich your healthcare and medical courses with online escape room activities to engage learners in collaborative learning.,Healthcare & Medicine,"City St George's, University of London (formerly St George's)",False,0.0,2,554.0,,Intermediate level
873,"The Scottish Highland Clans: Origins, Decline and Transformation",Explore fascinating Scottish history by learning about the Highland clans and how clanship has changed across hundreds of years.,History,The University of Glasgow,True,39.0,3,23931.0,4.7875,
874,NFTs: A Practical Guide,Gain a practical introduction to NFTs as you explore blockchain technology and learn how to mint and share NFTs.,Business & Management,RMIT University,False,0.0,4,773.0,,Introductory level
875,掌控骨关节炎-中文版,学习髋关节和膝关节骨关节炎的相关知识以及控制疼痛症状的策略，包括运动干预、保持健康体重和缓解疼痛的技巧。,Healthcare & Medicine,The University of Melbourne,False,0.0,4,,,Intermediate level
876,Rome: A Virtual Tour of the Ancient City,"Explore Ancient Rome’s architecture, history, and society through a 3D digital model in this online ancient history course.",History,University of Reading,True,79.0,5,68415.0,4.83607,
877,Supporting Adult and Adolescent Students with Dyslexia,"Learn about the impacts and challenges of dyslexia, and how we can make education more accessible to dyslexic students.",Teaching,Central Queensland University (CQU),False,0.0,4,1991.0,,Introductory level
878,Conversational Chinese: Travel and Tourism,Develop your spoken Mandarin Chinese and gain the skills to fully immerse yourself in the culture when visiting Taiwan.,Language,National Yang Ming Chiao Tung University (NYCU),False,0.0,3,,,Introductory level
879,旅する書物：日本とヨーロッパの歴史のなかで,ヨーロッパと日本との関係が始まるきっかけとなった本とともに過去を旅し、デジタル時代にどう息づいているか紹介します。,Language,Keio University,False,0.0,3,347.0,,Introductory level
880,Ecopedagogy for Beginners: Putting Climate Change Education Into Action,Explore practical approaches to teaching sustainability and taking effective climate action in school settings.,Nature & Environment,The University of Glasgow,False,0.0,4,642.0,,Introductory level
881,Autistic People's Rights and the Law,"Learn about legislation affecting the rights of autistic people within social care, employment and the criminal justice system.",Healthcare & Medicine,The University of Kent,False,0.0,4,,,
882,Autistic Students and Education: Creating an Inclusive Classroom,Explore the experiences of autistic students and learn how to create inclusive and enabling educational environments.,Healthcare & Medicine,The University of Kent,False,0.0,4,,,
883,A Deeper Understanding of Autistic People,"Develop your knowledge of the experiences of autistic people of different genders, barriers to diagnosis and the latest research.",Healthcare & Medicine,The University of Kent,False,0.0,4,,,
884,Autistic Health: Improving Access to Healthcare,Learn how to improve quality of life for autistic people and overcome the barriers they face in accessing healthcare.,Healthcare & Medicine,The University of Kent,False,0.0,4,,,
885,Blended and Hybrid Learning Design in Higher Education,"Delve into theories of learning, teaching, and technology to design more effective and engaging blended and hybrid courses.",Teaching,The University of Nottingham,False,0.0,5,1599.0,,Intermediate level
886,Working with Translation: Theory and Practice,"Explore what it means to communicate in multiple languages in a variety of contexts, and discover your inner translator.",Language,Cardiff University,True,59.0,4,68379.0,4.79167,Introductory level
887,Exercise in Medicine: From Functional Evaluation to Adapted Exercise Training,Understand how exercise can prevent and treat chronic diseases as you learn how to meet the different needs of your patients.,Healthcare & Medicine,University of Padova,False,0.0,5,2429.0,,Intermediate level
888,Biosecurity Compliance in European Poultry Farms,Learn how to implement biosecurity measures at all stages of poultry production from leading experts in European poultry farming.,Nature & Environment,University of Padova,False,0.0,4,444.0,,Intermediate level
889,Understanding Mental Health in Muslim Communities,Explore the distinctive mental health experiences of Muslims and how mental health support can be improved in Muslim communities.,Psychology & Mental Health,Cardiff University,True,0.0,4,,4.88,
890,Precision Medicine and Smart Healthcare: The Industrial Applications,"Explore the trends in the development of precision medicine, smart healthcare, regenerative medicine, and targeted therapy.",Healthcare & Medicine,Taipei Medical University,False,0.0,5,582.0,,Introductory level
891,Understanding Multilingual Children's Language Development,"Discover the benefits of multilingualism to enhance your practice in classroom, clinical, and home settings.",Teaching,University of Reading,False,0.0,3,4410.0,,Introductory level
892,Introduction to Digital Education,"Discover, design, and develop digital tools to modernise your approach to teaching and learning.",Teaching,Universiti Malaya,False,0.0,3,1327.0,,Introductory level
893,Using Systems Thinking to Tackle the Climate and Biodiversity Crisis,Discover how switching to a systems mindset could help overcome the global environmental challenges we face today.,Nature & Environment,University of Reading,False,0.0,2,1396.0,,
894,Understanding the Internet,"Discover the inner workings of the internet, its history, applications, and global governance protocols.",IT & Computer Science,Keio University,False,0.0,4,1699.0,,Introductory level
895,Functional Neurological Disorder: A Healthcare Professional’s Guide,"Understand the history, symptoms, and management of FND to communicate more effectively and sensitively with your patients.",Healthcare & Medicine,"City St George's, University of London (formerly St George's)",False,0.0,3,2476.0,,Intermediate level
896,Combatting Corrosion: An Introduction to SOCORRO,"Gain an understanding of corrosion and how ground-breaking solutions are tackling the problem to save time, money, and lives.","Science, Engineering & Maths",The University of Kent,False,0.0,2,394.0,,Introductory level
897,Clinical Communication Skills For Healthcare Professionals,Improve your clinical relationships with patients and colleagues as you gain the key communication skills to use in healthcare.,Healthcare & Medicine,"City St George's, University of London (formerly St George's)",False,0.0,2,2567.0,,Intermediate level
898,Introduction to the Learning Through Play Experience Tool,Become better at observing and capturing the quality of a child’s experience of learning through play.,Teaching,The LEGO Foundation,True,0.0,3,,4.68518,
899,AI For Lawyers (II): Tools for Legal Professionals,"Discover programming with Python and the AI tools that lawyers, legal educators, and regulators can use to deliver services.",Law,National Yang Ming Chiao Tung University (NYCU),False,0.0,4,2810.0,,Intermediate level
900,Introduction to the Rule of Law,"Investigate the Judiciary system and the Rule of Law, and discover how it affects us in the UK.",Law,The University of Law,False,0.0,3,5928.0,,Introductory level
901,The Foundation of Modern Dentistry,Gain an overview of oral-related diseases and treatments to deliver preventative services to your dentistry patients.,Healthcare & Medicine,Taipei Medical University,False,0.0,7,1584.0,,Introductory level
902,Supporting Medicine Use by Older People with Visual and/or Hearing Impairment,Examine the medicine-related challenges that older people with sensory impairment experience and how we can improve their care.,Healthcare & Medicine,University of Strathclyde,False,0.0,4,703.0,,Introductory level
903,Mpox: Understanding the Epidemiology and the Potential Threat,Gain an understanding of monkeypox (mpox) and learn to identify its symptoms and signs to better protect yourself and others.,Healthcare & Medicine,Universiti Malaya,False,0.0,2,433.0,,Introductory level
904,How To Support Young People Living with Parental Mental Illness,Discover how parental mental illness impacts children’s development and learn skills and strategies to help young people affected.,Psychology & Mental Health,UCL (University College London),False,0.0,4,,,
905,Introduction to Crisis Leadership,Discover why leadership is crucial in a crisis and develop the skills you need to effectively navigate crisis management.,Business & Management,Deakin University,False,0.0,3,3090.0,,Introductory level
906,Enterprise: Everybody’s Business,Gain essential enterprise skills to help turn your idea into a viable startup business that reaches your target customers.,Business & Management,University of York,False,0.0,3,1467.0,,
907,Climate and Energy: An Interdisciplinary Perspective,Explore climate change issues from an interdisciplinary perspective to find innovative solutions for a better future.,Nature & Environment,The University of Glasgow,False,0.0,4,2018.0,,Intermediate level
908,HSK Standard Course Level 3: 3.4,"Gain the skills, confidence, and knowledge of the Chinese language to take the Hanyu Shuiping Kaoshi (HSK) level 3 test.",Language,Chinese Plus,False,0.0,5,,,
909,HSK Standard Course Level 3: 3.2,Gain the skills and confidence to communicate in Chinese and prepare for the Hanyu Shuiping Kaoshi (HSK) level 3 test.,Language,Chinese Plus,False,0.0,5,,,
910,HSK Standard Course Level 3: 3.3,Develop your Chinese language skills and gain the knowledge and confidence to take the Hanyu Shuiping Kaoshi (HSK) level 3 test.,Language,Chinese Plus,False,0.0,5,,,
911,HSK Standard Course Level 4: 4.1,Gain an intermediate knowledge of the Chinese language to build your confidence to take the HSK level 4 test.,Language,Chinese Plus,False,0.0,5,,,
912,HSK Standard Course Level 4: 4.3,Gain an intermediate knowledge of the Chinese language to build your confidence to take the HSK level 4 test.,Language,Chinese Plus,False,0.0,5,,,
913,HSK Standard Course Level 4: 4.4,Learn Chinese alongside experts in the field to help you build your skills to an intermediate level and achieve HSK level 4,Language,Chinese Plus,False,0.0,5,,,
914,HSK Standard Course Level 4: 4.2,Gain an intermediate knowledge of the Chinese language to build your confidence to take the HSK level 4 test.,Language,Chinese Plus,False,0.0,5,,,
915,An Introduction to Machine Learning in Quantitative Finance,Discover how machine learning can be used to solve financial data problems and create informative insights and predictions.,Business & Management,UCL (University College London),False,0.0,4,,,
916,Introduction to Plant Phenotyping Technologies,Learn about technologies used in plant phenotyping and their effect on data collection and analysis of plant traits.,"Science, Engineering & Maths",The University of Nottingham,False,0.0,4,724.0,,Introductory level
917,Foundations of Writing,"Develop your written communication skills at work as you learn how to write plain, effective English using the ‘JASPER’ technique.",Language,Government Digital and Data,False,0.0,2,4679.0,,Introductory level
918,Pupillometry: The Eye as a Window Into the Mind,Examine the science of pupillometry and explore the eye as a window into the mind with the University of Oslo.,Healthcare & Medicine,University of Oslo,False,0.0,6,1444.0,,Advanced level
919,Inclusive Mobility for an Ageing Population,Learn how to prepare cities to meet the needs of an ageing population while remaining inclusive and equitable.,Politics & Society,RMIT University,False,0.0,5,,,Intermediate level
920,Biochemistry: the Molecules of Life,"Explore the impact of biochemistry on bioenergy and health, discovering why graduates are in demand.","Science, Engineering & Maths",UEA (University of East Anglia),True,39.0,3,50378.0,4.63846,Introductory level
921,Begin Robotics,Get your start in robotics with an intro to how robots are built and controlled–before test-driving one virtually via simulations.,IT & Computer Science,University of Reading,True,59.0,4,72020.0,4.61905,Introductory level
922,Motion Capture: The Art of Studying Human Activity,"Learn about how to record, visualize, and analyze human body motion.",Creative Arts & Media,University of Oslo,False,0.0,6,1205.0,,Introductory level
923,Helping Young People Manage Low Mood and Depression,Explore practical ways to help young people manage their mood and maintain healthy habits.,Healthcare & Medicine,University of Reading,False,0.0,2,2565.0,,
924,Geographic Information Systems (GIS) in the Built Environment,Gain a solid understanding of GIS and how it supports sustainable development to help you succeed in the built environment.,Study Skills,Universiti Malaya,False,0.0,4,1616.0,,Introductory level
925,Teaching Students Who Have Suffered Complex Trauma,"Find out what complex trauma is, how it affects children and adolescents, and what can be done to help.",Psychology & Mental Health,Queensland University of Technology (QUT),True,39.0,2,68931.0,4.74322,Intermediate level
926,Orthoptics: How to be a Brilliant Allied Health Professional,Explore all aspects of the orthoptic profession – from the conditions an orthoptist investigates to the exciting career prospects.,Healthcare & Medicine,King's College London,False,0.0,3,1068.0,,Introductory level
927,Transit-Oriented Development for Climate Mitigation in Urban Centres,Discover how transit-oriented development can be used to tackle the climate crisis to create sustainable and healthier cities.,Nature & Environment,RMIT University,False,0.0,5,,,Intermediate level
928,Electric Mobility in the Age of Climate Change,Explore the design and delivery of electric vehicle infrastructure to reduce carbon emissions in cities.,Nature & Environment,RMIT University,False,0.0,2,335.0,,Intermediate level
929,Digital Health Essentials,"Discover digital health and learn how digital health improves efficiency, reduces medical errors, and improves health outcomes.",Healthcare & Medicine,Universiti Malaya,False,0.0,2,1051.0,,Introductory level
930,Changing Urban Travel Behaviour for a Low-Carbon Transition,Explore the determinants of transport behaviour and choices that promote low-carbon mobility.,Nature & Environment,RMIT University,False,0.0,2,,,Intermediate level
931,Research Impact (ResPACT): Pathway to impactful projects,"Learn to understand research impact and explore techniques in planning, reporting, communicating and evaluating research projects.",Business & Management,Universiti Malaya,False,0.0,2,585.0,,Introductory level
932,Introduction to Predictive Modelling in Business,Learn how predictive modelling can help you make better business decisions as you explore the core concepts and CRISP-DM process.,Business & Management,Deakin University,False,0.0,2,677.0,,Introductory level
933,Building Belonging in a Globalised and Mobile World,"Learn how the innovative New European Bauhaus incorporates belonging for sustainable, inclusive and beautiful urban design.",Nature & Environment,RMIT University,False,0.0,3,,,Intermediate level
934,Fostering Inclusive Citizen Engagement in Urban Development,"Develop the skills, knowledge, and strategies to foster inclusive citizen engagement in urban development.",Nature & Environment,RMIT University,False,0.0,3,425.0,,Intermediate level
935,Leading Culturally Diverse Teams in the Workplace,Explore why cultural diversity matters in the workplace and how multicultural teams can benefit your organisation.,Business & Management,Deakin University,False,0.0,2,5153.0,,Intermediate level
936,Mindful Wellbeing for Teachers with Stress and Anxiety,Develop your mindfulness skills and learn how to reduce stress and anxiety in the classroom and beyond.,Psychology & Mental Health,University of Aberdeen,False,0.0,4,1501.0,,Introductory level
937,Introduction to Information Security Management,Build your fundamental knowledge of information security management and how it defends an organisation’s data from threats.,IT & Computer Science,Universiti Malaya,False,0.0,2,1274.0,,Introductory level
938,Child Protection for Teachers,Feel empowered to protect your students by identifying and reporting signs of child abuse and neglect.,Teaching,Queensland University of Technology (QUT),True,39.0,2,25736.0,4.6861,Introductory level
939,Genomic Technologies in Clinical Diagnostics: Next Generation Sequencing,"Understand new and established genomic sequencing technologies, and how to apply them in clinical practice.",Healthcare & Medicine,"City St George's, University of London (formerly St George's)",True,39.0,2,30698.0,4.81538,Intermediate level
940,Agriculture: Smart Food Urban Farming,Explore smart food urban farming and how to grow nutritious food in urban areas for a more sustainable future.,Nature & Environment,Universiti Malaya,False,0.0,2,1658.0,,Intermediate level
941,Études Globales : Risques et menaces dans les relations internationales,"Comment les problèmes internationaux, les divisions culturelles et les atteintes à la sécurité affectent les politiques mondiales.",Politics & Society,Grenoble Ecole de Management,False,0.0,4,,,Introductory level
942,How to set up an Antimicrobial Stewardship Programme,Explore the importance of antimicrobial stewardship (AMS) and learn practical steps to set up an AMS programme.,Healthcare & Medicine,BSAC,False,0.0,3,601.0,,Introductory level
943,Genomic Technologies in Clinical Diagnostics: Molecular Techniques,Learn how molecular genetic techniques are used to identify the genetic factors that contribute to the development of disease.,Healthcare & Medicine,"City St George's, University of London (formerly St George's)",True,39.0,3,26939.0,4.76786,Intermediate level
944,Change of Era: The Origins of Christian Culture through the Lens of Archaeology,Learn about innovative approaches to the study of early Christianity and discover its role in a crucial period of history.,History,University of Padova,True,79.0,4,1673.0,4.67073,Introductory level
945,Diverse Routes into Higher Education,"Join us and explore the variety of routes available to enter higher education, and the support available to you",Study Skills,University of York,False,0.0,2,482.0,,
946,How to Develop a Personal Teaching Philosophy in Higher Education,"Connect concepts from world philosophy, educational philosophy, and educational psychology to inform your teaching practice.",Teaching,Universiti Malaya,False,0.0,3,916.0,,Introductory level
947,Climate Literacy and Action for All,Explore the best high-impact climate solutions available and embed them in your private and professional life.,Business & Management,Nottingham Trent University,False,0.0,3,1014.0,,Introductory level
948,The Freelance Bible: How to Be a Freelancer in Any Industry,Become a successful freelancer as you learn tips and tricks from the author of the Freelance Bible to thrive in any industry.,Business & Management,Mission Accomplished,False,0.0,5,,,
949,Building Pathology: The Science Behind Why Buildings Fail,"Understand the science behind built environment failures, and diagnose and repair the problems affecting your buildings.",Nature & Environment,Universiti Malaya,False,0.0,4,713.0,,Introductory level
950,Organ Donation: The Essentials for Healthcare Professionals,"Understand the key processes regarding organ donation with this course for healthcare professionals, anywhere in the world.",Healthcare & Medicine,"City St George's, University of London (formerly St George's)",False,0.0,2,9438.0,,Intermediate level
951,Motivating Gen Z Learners: What Parents and Teachers Need to Know,Understand how to promote motivation in Gen Z learners to achieve your teaching goals with a positive educational experience.,Teaching,"Nanyang Technological University, Singapore",False,0.0,4,1373.0,,Introductory level
952,Genetic Genealogy: Researching your Family Tree using DNA,Learn what you need to know for meaningful interpretation of DNA test results in your family tree research.,History,University of Strathclyde,True,79.0,6,4594.0,4.72596,
953,Tackling Antimicrobial Resistance: A Social Science Approach,Develop as a health professional as you delve into social science research and learn how to fight antimicrobial resistance.,Healthcare & Medicine,BSAC,False,0.0,3,3651.0,,Advanced level
954,Healthcare Selection and Recruitment: Design and Deliver Effective Multiple Mini Interviews (MMIs),Learn how to design MMIs and ensure their effectiveness in selecting healthcare professionals and students.,Healthcare & Medicine,"City St George's, University of London (formerly St George's)",False,0.0,3,1215.0,,Intermediate level
955,Non-Invasive Prenatal Testing (NIPT): An Introduction for Healthcare Professionals,Get broad insight into the key issues surrounding Non-Invasive Prenatal Testing with this course for healthcare professionals.,Healthcare & Medicine,"City St George's, University of London (formerly St George's)",False,0.0,3,5303.0,,Intermediate level
